canal,video,data,video_view,video_like,video_comment
S0ldierBr,Como USAR um CANHÃO para CONSTRUIR! - A Cidade do Relógio #17,2022-01-21T22:58:57Z,60270,9908,153
S0ldierBr,O MERCADO dos MELHORES NEGÓCIOS! - A Cidade do Relógio #16,2022-01-14T21:00:24Z,65629,10566,210
S0ldierBr,O TÚNEL pro CENTRO do NETHER! - A Cidade do Relógio #15,2022-01-07T16:23:47Z,68000,12230,262
S0ldierBr,O RELÓGIO da CIDADE ft. @HDDaviGamer ! - A Cidade do Relógio #14,2021-12-31T16:00:04Z,94582,15786,332
S0ldierBr,DESCONGELANDO uma MONTANHA (e Congelando Depois) ft. Viniccius13! - A Cidade do Relógio #13,2021-12-24T17:17:02Z,97277,14877,379
S0ldierBr,ZERANDO MINECRAFT com BATATAS! - A Cidade do Relógio #12,2021-12-17T21:00:26Z,87927,15290,372
S0ldierBr,VINICCIUS13 fez a PRIMEIRA farm AUTOMÁTICA com MODS! - A Cidade do Relógio #11,2021-12-10T16:00:08Z,129342,19908,245
S0ldierBr,4 CASAS em UMA! - A Cidade do Relógio #10,2021-12-03T17:23:38Z,92262,17343,312
S0ldierBr,TRATOR que funciona de VERDADE - A FARM de COMIDA! - A Cidade do Relógio #09,2021-11-26T17:09:09Z,93816,17359,348
S0ldierBr,Destruí uma MONTANHA e fiz o PORTÃO AUTOMÁTICO - A Cidade do Relógio #08,2021-11-19T16:00:18Z,92858,16470,373
S0ldierBr,Uma HOMENAGEM ao VINICCIUS13 - A Cidade do Relógio #07,2021-11-12T16:00:08Z,127836,24375,730
S0ldierBr,É IMPOSSÍVEL SOBREVIVER nesta SÉRIE! - Minecash #01,2021-11-10T16:00:21Z,30354,5881,84
S0ldierBr,A GIGANTESCA MURALHA da CIDADE! - A Cidade do Relógio #06,2021-11-05T16:00:34Z,117632,26680,486
S0ldierBr,TROCANDO PLAYERS por ROBÔS! - A Cidade do Relógio #05,2021-10-29T16:00:10Z,145150,19740,222
S0ldierBr,A BROCA GIGANTE! DIAMANTES em MINUTOS! - A Cidade do Relógio #04,2021-10-22T16:00:25Z,161537,22687,353
S0ldierBr,Felipe Neto SALVOU o APOCALIPSE ZUMBI! - TWD #06,2021-10-21T18:23:45Z,31356,4545,181
S0ldierBr,Como PEGAR RECURSO com EXPLOSIVOS! - TWD #05,2021-10-19T22:06:08Z,20764,3932,88
S0ldierBr,BAÚ AUTOMÁTICO GIGANTE! - A Cidade do Relógio #03,2021-10-15T17:01:06Z,157335,24474,655
S0ldierBr,Fiz um EXÉRCITO contra o APOCALIPSE ZUMBI! - TWD #04,2021-10-14T17:37:25Z,25299,4886,75
S0ldierBr,Encontramos UM SOBREVIVENTE no APOCALIPSE! - TWD #03,2021-10-12T15:30:01Z,34153,5775,101
S0ldierBr,ZERANDO o MINECRAFT HARDCORE! - Minecraft HARDCORE 1.17 #4,2021-10-09T15:30:01Z,17221,3444,80
S0ldierBr,Fizemos um CARRINHO que CORTA MADEIRA! - A Cidade do Relógio #02,2021-10-08T16:00:01Z,229002,33106,538
S0ldierBr,ZUMBIS me ENCURRALARAM em um PRÉDIO! - TWD #02,2021-10-07T15:30:07Z,43095,6917,163
S0ldierBr,SOBREVIVENDO no NETHER HARDCORE sem ESPADA! - Minecraft HARDCORE 1.17 #3,2021-10-06T16:00:03Z,20966,3924,97
S0ldierBr,Uma CIDADE DESTRUÍDA por um APOCALIPSE ZUMBI! - TWD #01,2021-10-05T15:30:03Z,57478,9643,234
S0ldierBr,TIREI o PISO e MUDEI toda a parte ELÉTRICA!,2021-10-04T17:58:20Z,16013,3249,115
S0ldierBr,CHEGUEI no NETHER sem achar DIAMANTES! - Minecraft HARDCORE 1.17 #2,2021-10-03T19:05:42Z,31550,5357,196
S0ldierBr,É assim que se pega FULL DIAMOND ENCANTANDO muito RÁPIDO!! - Minecraft HARDCORE 1.17 #1,2021-10-02T16:59:47Z,37648,6991,338
S0ldierBr,VINICCIUS13 ficou IMPRESSIONADO com ESTE MOD! - A Cidade do Relógio #01,2021-10-01T16:00:36Z,347609,53190,1220
S0ldierBr,FIZ a MUDANÇA de APARTAMENTO! JÁ estou no APÊ NOVO!,2021-09-12T21:15:01Z,10966,2445,113
S0ldierBr,LIMPAMOS o APARTAMENTO NOVO! Ficou parecendo OUTRO!,2021-09-09T22:36:55Z,14180,2906,131
S0ldierBr,TENTEI gravar um VLOG de VIAGEM e ficou um MEME,2021-08-24T21:00:13Z,10372,2806,308
S0ldierBr,ELES estavam DESTRUÍNDO meu APARTAMENTO!!!,2021-08-22T19:12:01Z,12710,3132,241
S0ldierBr,A TWITCH me OBRIGOU a VOLTAR pro YOUTUBE!,2021-08-19T15:59:14Z,17240,5627,606
S0ldierBr,COMPREI o APARTAMENTO com a MELHOR VISTA da CIDADE!,2021-08-18T15:00:15Z,12832,4408,817
S0ldierBr,ÁREAS do MAPA e como fazer TODOS os MINIONS! - Hypixel Skyblock #06,2021-05-27T17:00:14Z,22849,2520,166
S0ldierBr,Como GANHAR 20 MIL por DIA! - Hypixel Skyblock #05,2021-05-21T13:30:01Z,20710,2479,137
S0ldierBr,CASA de LEILÃO e ARMADURA INICIAL TOP! - Hypixel Skyblock #04,2021-05-18T15:00:21Z,16567,2235,70
S0ldierBr,Esse BAÚ fica LOTADO AFK! - Hypixel Skyblock #03,2021-05-12T16:21:57Z,18515,2757,80
S0ldierBr,O SEGREDO na Coordenada 9 0 9 do MINECRAFT!,2021-05-10T16:00:16Z,17329,2974,124
S0ldierBr,Farmando TUDO FORA do PC! - Hypixel Skyblock #02,2021-05-08T16:00:16Z,23657,3694,120
S0ldierBr,Um NOVO MODO de JOGO no MINECRAFT?! - Hypixel Skyblock #01,2021-05-06T16:00:19Z,37900,5968,309
S0ldierBr,O DIA QUE EU CONSTRUÍ AS COISAS MAIS LOUCAS DA MINHA VIDA PRA NETFLIX,2021-03-19T16:05:10Z,27655,5098,324
S0ldierBr,Até Logo,2020-12-31T23:22:53Z,144108,27560,1908
S0ldierBr,JOGUEI todo DIA durante 1 ANO no MINECRAFT! - Galacticraft 365 #365,2020-12-30T20:19:14Z,60411,10655,622
S0ldierBr,O Cemitério de FOGUETES! - Galacticraft 365 #364,2020-12-29T20:39:54Z,22405,4942,209
S0ldierBr,O MUSEU ESPACIAL PRONTO! - Galacticraft 365 #363,2020-12-28T21:32:22Z,17564,3677,101
S0ldierBr,O TÚNEL Arco-Íris! - Galacticraft 365 #362,2020-12-27T15:00:30Z,18773,3693,79
S0ldierBr,As CATARATAS de SANGUE! - Galacticraft 365 #361,2020-12-26T15:00:06Z,16191,3560,76
S0ldierBr,Fiz uma ÁRVORE de NATAL com PISCA PISCA de VERDADE! - Galacticraft 365 #360,2020-12-25T15:00:13Z,15422,4275,188
S0ldierBr,PÉS de FEIJÃO MÁGICOS e GIGANTES! - Galacticraft 365 #359,2020-12-24T15:00:06Z,15957,3293,87
S0ldierBr,CONSTRUÍ a NAVE do STAR WARS (X-Wing)! - Galacticraft 365 #358,2020-12-23T15:00:01Z,16648,3391,103
S0ldierBr,PLANETA TERRA PRONTO! - Galacticraft 365 #357,2020-12-22T23:09:24Z,20204,3956,80
S0ldierBr,O BOSQUE das ALMAS! - Galacticraft 365 #356,2020-12-22T00:41:51Z,18405,3653,165
S0ldierBr,Fiz uma FARM de OVOS de DRAGÃO! - Minecraft Ultimato #21,2020-12-21T18:37:02Z,31768,5327,287
S0ldierBr,Os CARGUEIROS ESPACIAIS da INDÚSTRIA em Vênus! - Galacticraft 365 #355,2020-12-20T23:35:16Z,16116,3302,74
S0ldierBr,Invadi o TEMPLO NEGRO do ICE and FIRE! - Minecraft Ultimato #20,2020-12-20T19:30:46Z,35822,5471,141
S0ldierBr,CHERNOBYL Está PRONTA! - Galacticraft 365 #354,2020-12-20T00:07:19Z,18161,3945,105
S0ldierBr,O ITEM que DERROTA a ARMADURA DRACONIC! - Minecraft Ultimato #19,2020-12-19T18:44:32Z,28287,5018,81
S0ldierBr,O ÚLTIMO PROJETO da SÉRIE: Sistema Solar! - Galacticraft 365 #353,2020-12-18T23:30:06Z,19088,3735,96
S0ldierBr,Mansão STARK finalmente ORGANIZADA! - Minecraft Ultimato #18,2020-12-18T17:11:25Z,27640,5030,114
S0ldierBr,CRIEI o PLANETA dos DRAGÕES! - #352,2020-12-17T23:30:02Z,16913,3611,89
S0ldierBr,Fiz a Armadura TOP 5 do SERVIDOR! - Minecraft Ultimato #17,2020-12-17T20:33:52Z,28335,5185,192
S0ldierBr,DENTRO da USINA de MERCÚRIO! - #351,2020-12-16T23:30:01Z,17083,3579,72
S0ldierBr,FUI pro THE END e FUGI sem MATAR O DRAGÃO! - Minecraft Ultimato #16,2020-12-16T19:58:53Z,26105,4873,120
S0ldierBr,Minha COLEÇÃO INCRÍVEL de MOBS e CRIATURAS! - #350,2020-12-15T23:30:03Z,17728,3687,83
S0ldierBr,A ESPADA que DROPA CABEÇAS! - Minecraft Ultimato #15,2020-12-15T20:43:47Z,27874,5471,141
S0ldierBr,Completei 100% do MODPACK com a última EXPLORAÇÃO do MAPA! - #349,2020-12-14T23:32:16Z,26405,4769,135
S0ldierBr,ZOEI o SERVIDOR do ULTIMATO! - Minecraft Ultimato #14,2020-12-14T19:04:24Z,35482,6398,167
S0ldierBr,A ÁREA MÁGICA do BOTANIA ficou LINDA! - #348,2020-12-13T23:30:04Z,19060,3976,81
S0ldierBr,O ENCANTAMENTO que TIRA a ALMA de QUALQUER MOB! - Minecraft Ultimato #13,2020-12-13T19:43:49Z,31358,5864,148
S0ldierBr,Em busca do ITEM que vai me deixar IMORTAL! - Minecraft Ultimato #12,2020-12-13T00:14:48Z,34728,6658,206
S0ldierBr,A BARRA de VIDA VERDE: Corações MÁXIMOS! - #347,2020-12-12T20:03:24Z,22116,4373,118
S0ldierBr,QUE P*RRA de FOGUETE é ESSE?! - #346,2020-12-12T00:07:00Z,25889,4803,141
S0ldierBr,A DECORAÇÃO da minha MANSÃO! - Minecraft Ultimato #11,2020-12-11T18:00:03Z,29002,5510,183
S0ldierBr,TENTEI fazer um ARCO-ÍRIS LÍQUIDO! - #345,2020-12-10T23:30:00Z,21302,4214,117
S0ldierBr,VOEI pelo SERVIDOR e vi VÁRIAS BASES ZICA! - Minecraft Ultimato #10,2020-12-10T18:46:05Z,34019,6340,193
S0ldierBr,A PIRÂMIDE AZTECA ALIENÍGENA! - #344,2020-12-09T23:45:04Z,19645,3901,110
S0ldierBr,A INCRÍVEL VASSOURA MÁGICA! - Minecraft Ultimato #09,2020-12-09T19:08:15Z,39500,6993,194
S0ldierBr,O TAJ MAHAL MÁGICO! - #343,2020-12-08T23:48:59Z,21921,4276,93
S0ldierBr,ENFRENTEI os INIMIGOS FORTES da SÉRIE ULTIMATO! - Minecraft Ultimato #08,2020-12-08T16:53:44Z,38022,6933,203
S0ldierBr,DESTRUÍ um PLANETA (inclusive a BEDROCK)! - #342,2020-12-08T00:42:22Z,29721,5102,158
S0ldierBr,Comecei minha FÁBRICA de ARMAS! - Minecraft Ultimato #07,2020-12-07T19:22:14Z,49721,8642,207
S0ldierBr,FIZ a MAIOR BOMBA e EXPLOSÃO do MINECRAFT! - #341,2020-12-06T23:30:05Z,32495,5804,136
S0ldierBr,MORANDO na CASA do HOMEM de FERRO! - Minecraft Ultimato #06,2020-12-06T19:24:52Z,42834,8060,191
S0ldierBr,Ativei uma BOMBA RELÓGIO no meu MAPA! - #340,2020-12-06T01:19:57Z,28612,5263,176
S0ldierBr,O COMEÇO do PROJETO MANSÃO STARK! - Minecraft Ultimato #05,2020-12-05T22:14:19Z,43400,8518,286
S0ldierBr,Terminando a USINA NUCLEAR em outro PLANETA! - #339,2020-12-04T23:30:01Z,22269,4903,68
S0ldierBr,TAZERCRAFT me deu o MELHOR PRESENTE da SÉRIE! - Minecraft Ultimato #04,2020-12-04T19:02:54Z,45537,8711,231
S0ldierBr,"CARREGUEI a BATERIA ""INFINITA"" do Draconic Evolution! - #338",2020-12-03T23:00:09Z,31995,5454,126
S0ldierBr,Minha SUPER GALINHA de ESTIMAÇÃO! - Minecraft Ultimato #03,2020-12-03T18:11:35Z,44433,8717,393
S0ldierBr,A MELHOR MINERADORA do MINECRAFT! - #337,2020-12-03T00:37:42Z,27292,5159,115
S0ldierBr,FARM 100% AUTOMÁTICA de MADEIRA em UM BLOCO! - Minecraft Ultimato #02,2020-12-02T15:48:05Z,49818,11331,1241
S0ldierBr,TODOS os ITENS CRIATIVOS do MODPACK! - #336,2020-12-02T00:35:08Z,33378,6426,184
S0ldierBr,"40 YOUTUBERS, UMA SÉRIE HISTÓRICA! - Minecraft Ultimato #01",2020-12-01T17:26:28Z,67288,13111,845
S0ldierBr,A Farm de FOME e o Anel SUPER ENCANTADO! - #335,2020-12-01T00:35:38Z,27687,5026,108
S0ldierBr,Indústria 2.0 PRONTA! - #334,2020-11-29T22:30:02Z,22838,4397,116
S0ldierBr,INCRÍVEL: TELESCÓPIO + OBSERVATÓRIO Espacial! - Galacticraft 365 - #333,2020-11-28T22:30:01Z,20510,4094,80
S0ldierBr,Cortei a ILHA do END e levei ÁGUA pro NETHER! - Galacticraft 365 - #332,2020-11-27T22:30:01Z,27139,4895,120
S0ldierBr,"Craftei 100 COMIDAS DIFERENTES, mas não CONSIGO COMER?! - Galacticraft 365 - #331",2020-11-26T22:00:08Z,27007,5041,124
S0ldierBr,TERMINEI a CRIPTA ESCONDIDA da ESFINGE! - Galacticraft 365 - #330,2020-11-25T22:30:01Z,22213,4097,81
S0ldierBr,A CRIPTA na ESFINGE! - Galacticraft 365 - #329,2020-11-24T22:00:01Z,22920,4548,74
S0ldierBr,Base de LANÇAMENTO de FOGUETES PRONTA! - Galacticraft 365 - #328,2020-11-23T22:00:05Z,26802,4942,128
S0ldierBr,A COLEÇÃO mais INCRÍVEL de MOBS! - #327,2020-11-22T22:02:54Z,25205,4754,140
S0ldierBr,ESTAÇÃO ESPACIAL PRONTA! - #326,2020-11-21T22:00:04Z,28754,5098,78
S0ldierBr,Fiz PIXEL ART de TODOS os PLANETAS do SISTEMA SOLAR! - #325,2020-11-20T22:30:02Z,26573,5003,110
S0ldierBr,A incrível FAZENDA em OUTRO PLANETA! - #324,2020-11-19T22:30:01Z,27765,5234,147
S0ldierBr,A MAIOR CÚPULA da HISTÓRIA (com Oxigênio)😲! - #323,2020-11-18T23:14:35Z,32177,5482,150
S0ldierBr,A forma MAIS ALEATÓRIA (e boa) de GERAR ENERGIA! - #322,2020-11-17T23:56:07Z,35734,6214,130
S0ldierBr,TERRAFORMANDO um PLANETA! - #321,2020-11-17T01:00:47Z,36650,6248,153
S0ldierBr,LEVEI ÁGUA pra MARTE... e fiz um Aquário 😝! - #320,2020-11-16T01:03:57Z,37960,6115,185
S0ldierBr,MEGA DRILL: A Super ENTRADA pra MINA! - #319,2020-11-14T22:44:42Z,35691,6388,124
S0ldierBr,Construí um SUPER COMPUTADOR na CÚPULA! - #318,2020-11-14T00:54:55Z,40071,7157,208
S0ldierBr,Terminei TODOS os PROJETOS do STONKSCRAFT! - StonksCraft #46,2020-11-13T17:24:33Z,28875,5632,156
S0ldierBr,ARRUMEI as CÚPULAS BUGADAS! - #317,2020-11-12T21:30:00Z,38399,6742,131
S0ldierBr,Eu NÃO ACREDITO que FIZ ISSO no MAPA! - #316,2020-11-11T21:30:03Z,42703,7997,227
S0ldierBr,Esses BLOCOS AGUENTAM a PICARETA do AVARITIA ! - #315,2020-11-10T21:00:54Z,44420,7326,169
S0ldierBr,Zerei o MODPACK😂! - #314,2020-11-09T22:59:40Z,41902,7330,221
S0ldierBr,O ÚLTIMO PLANETA com MINÉRIOS RAROS! - #313,2020-11-08T21:13:03Z,44179,7319,196
S0ldierBr,A ARMADURA mais RÁPIDA que eu JÁ VI: 1000 blocos em 1 SEGUNDO! - #312,2020-11-07T21:02:15Z,48909,7885,123
S0ldierBr,Uma Armadura MELHOR que a do AVARITIA?! - #311,2020-11-06T23:21:14Z,50490,8359,214
S0ldierBr,O MELHOR FOGUETE de TODOS! - #310,2020-11-05T21:23:43Z,41025,7291,182
S0ldierBr,O INCRÍVEL TEMPLO das GAVETAS CRIATIVAS! - #309,2020-11-04T23:03:57Z,43005,7474,255
S0ldierBr,O BAR do VELHO OESTE (Saloon) + Farm de POÇÕES! - Minecraft 1.16.4 - WestCraft 2 #25,2020-11-04T18:40:27Z,15400,2769,69
S0ldierBr,A MAIOR GERAÇÃO de ENERGIA que eu FIZ na VIDA! - #308,2020-11-03T21:36:24Z,43805,7184,172
S0ldierBr,CARREGANDO a MAIOR BATERIA do MINECRAFT (9 QUINTILHÕES)! - #307,2020-11-03T00:37:00Z,50429,8300,296
S0ldierBr,FARM INFINITA de GAVETA CRIATIVA! - #306,2020-11-01T23:17:41Z,46666,9134,451
S0ldierBr,A CORRIDA mais DÍFICIL que eu CRIEI (Corrida Aérea)! - StonksCraft #45,2020-11-01T18:49:23Z,32370,5125,167
S0ldierBr,VACILEI na minha PROMESSA por causa de UMA HORA! - #305,2020-11-01T01:43:25Z,38428,8114,255
S0ldierBr,A Casa das BRUXAS e POÇÕES ROUBADAS! - StonksCraft #44,2020-10-31T22:00:02Z,25510,4752,216
S0ldierBr,DESTRUÍ uma CONSTRUÇÃO do @ForeverPlayer e do @DletGamer! - StonksCraft #43,2020-10-31T17:45:39Z,57735,7549,173
S0ldierBr,PROMESSA CUMPRIDA! TENHO TUDO pra fazer a GAVETA CRIATIVA - #304,2020-10-30T22:22:22Z,37052,8254,478
S0ldierBr,Fiz a ÚLTIMA FARM pro ÚLTIMO ITEM da GAVETA CRIATIVA! - #303,2020-10-29T21:00:06Z,34129,6602,177
S0ldierBr,6 DIAS LIGADOS e o PC ARREGOU! - #302,2020-10-29T01:13:52Z,41116,7832,255
S0ldierBr,A MINA na MONTANHA e a FARM de MEL! - Minecraft 1.16.3 - WestCraft 2 #24,2020-10-28T17:06:50Z,14587,2586,75
S0ldierBr,"PRIMEIRA STACK de MEMÓRIA 3, o ÚLTIMO ITEM que FALTA! - #301",2020-10-27T21:20:43Z,33852,6455,239
S0ldierBr,Encantei a PÁ do AVARITIA! - #300,2020-10-26T23:31:12Z,45595,7241,296
S0ldierBr,Choquei DOIS OVOS e tenho PETS! - StonksCraft #42,2020-10-26T17:13:23Z,34791,6160,225
S0ldierBr,CONSEGUI 50% da GAVETA CRIATIVA (Tudo Organizado)! - #299,2020-10-25T23:00:20Z,34808,6422,224
S0ldierBr,Destruí a LOJA de CARROS e a OFICINA! - StonksCraft #41,2020-10-25T19:36:10Z,52083,9278,232
S0ldierBr,"Já temos TODOS os ITENS da GAVETA CRIATIVA, só falta TEMPO! - #298",2020-10-25T00:12:36Z,39268,7105,266
S0ldierBr,Apostei uma CORRIDA de BARCO com o @Lggjotinha! - StonksCraft #40,2020-10-24T20:38:24Z,30065,5585,156
S0ldierBr,UPGRADE na FARM de MAJESTIC (decorei com DIAMANTE)! - #297,2020-10-23T23:23:40Z,33317,6165,160
S0ldierBr,A PISTA de CORRRIDA ESTÁ PRONTA (Rainbow Road)! - StonksCraft #39,2020-10-23T17:09:11Z,50253,8518,225
S0ldierBr,GALACTICRAFT 365 ESTÁ MAL ASSOMBRADO! - #296,2020-10-23T00:24:48Z,41485,7290,386
S0ldierBr,Consegui TODOS os CIRCUITOS ULTIMATE da GAVETA CRIATIVA! - #295,2020-10-21T23:30:00Z,38086,6386,179
S0ldierBr,Deixando NOSSO MAPA LINDO! (Decorando a Cidade) - Minecraft 1.16.3 - WestCraft 2 #23,2020-10-21T19:08:39Z,18197,3078,94
S0ldierBr,Mais de 50 MIL ITENS para Craftar ISSO! - #294,2020-10-20T23:00:05Z,37112,6860,187
S0ldierBr,Fugindo do NETHER em um BARCO INSANO! - Sky Nether - #13,2020-10-20T18:06:48Z,69227,13213,397
S0ldierBr,Deixei o MODPACK LIGADO de MADRUGADA! - #293,2020-10-19T23:48:02Z,38667,6824,216
S0ldierBr,Elevador PSICODÉLICO! - StonksCraft #38,2020-10-19T16:58:28Z,48380,8117,243
S0ldierBr,SUPER UPGRADE na FARM de MICROCHIP! - #292,2020-10-18T23:45:00Z,36940,6606,176
S0ldierBr,CORRIDA de KART em um ARCO-ÍRIS! - StonksCraft #37,2020-10-18T19:00:20Z,55597,9097,217
S0ldierBr,Consegui os PRIMEIROS PACKS de ITENS pra GAVETA CRIATIVA! - #291,2020-10-18T00:03:59Z,39169,6391,133
S0ldierBr,O COMEÇO do ARCO-ÍRIS COLOSSAL! - StonksCraft #36,2020-10-17T18:52:14Z,43178,7205,170
S0ldierBr,DESTRUÍ 2 FARMS ANTIGAS pra fazer UMA NOVA! - #290,2020-10-17T00:15:12Z,34768,6251,183
S0ldierBr,FARM Eficiente e 100% Automática de VIDRO! - StonksCraft #35,2020-10-16T16:59:41Z,41137,6788,208
S0ldierBr,Peguei 1 MILHÃO de INGOTS em 10 MINUTOS! - #289,2020-10-15T23:00:04Z,51670,7771,158
S0ldierBr,O INIMIGO mais DIFÍCIL que eu e o Viniccius13 já ENFRENTAMOS! - Sky Nether - #12,2020-10-15T16:20:51Z,75888,12353,309
S0ldierBr,2 TANQUES CRIATIVOS e 1 MANA INFINITA nessa FARM! - #288,2020-10-14T23:07:18Z,40130,6865,261
S0ldierBr,Em Busca dos VILLAGERS de UMA ESMERALDA! - Minecraft 1.16.3 - WestCraft 2 #22,2020-10-14T18:03:14Z,14991,2698,81
S0ldierBr,ESTOU VICIADO em GARDEN CLOCHES! - Galacticloches #287,2020-10-13T23:30:01Z,36878,6414,231
S0ldierBr,COMPLETAMOS a ÚLTIMA MISSÃO! - Sky Nether - #11 ft. @viniccius13,2020-10-13T18:47:55Z,76705,15281,358
S0ldierBr,O INÍCIO das MEGA FARMS (10x MAIORES)! - #286,2020-10-12T23:44:41Z,38272,6939,234
S0ldierBr,Soldier da Areia MANIPULANDO MARIONETES! - StonksCraft #34,2020-10-12T17:34:56Z,61701,10494,568
S0ldierBr,Fiz o CÁLCULO dos itens da GAVETA CRIATIVA e DEU RUIM! - #285,2020-10-11T23:58:06Z,38928,6732,547
S0ldierBr,Esse BOSS tem uma ARMADURA IMPENETRÁVEL! - StonksCraft #33,2020-10-11T18:07:45Z,50566,8082,150
S0ldierBr,Em busca da MELHOR GERAÇÃO de ENERGIA! - #284,2020-10-10T22:30:00Z,37373,6406,166
S0ldierBr,Uma PAREDE FALSA esconde a ARMADURA SECRETA! - StonksCraft #32,2020-10-10T17:38:44Z,54656,8183,149
S0ldierBr,ACELEREI em 16 VEZES a FABRICAÇÃO deste ITEM (20 SEGUNDOS)! - #283,2020-10-09T23:40:12Z,37280,6033,140
S0ldierBr,Fiz um DIRIGÍVEL puxado por INSETOS! - StonksCraft #31,2020-10-09T16:00:16Z,56149,8926,192
S0ldierBr,Um INCÊNDIO do LADO da MINHA CASA ACABOU com o VÍDEO! - #282,2020-10-08T23:35:02Z,44595,7727,258
S0ldierBr,Fiz ESPADA e ARMADURA de NETHERITE pro @viniccius13 ! - Sky Nether - #10,2020-10-08T16:00:20Z,78449,11946,181
S0ldierBr,Super FARM de ANCIENT e MAJESTIC! - #281,2020-10-07T23:09:28Z,38155,6393,163
S0ldierBr,ELEVADOR AUTOMÁTICO até a BEDROCK! - Minecraft 1.16.3 - WestCraft 2 #21,2020-10-07T18:12:14Z,18473,2707,68
S0ldierBr,"Controle do DIA, NOITE e CHUVA sem GAMEMODE! - #280",2020-10-07T00:06:26Z,42003,6769,268
S0ldierBr,Mergulhamos na LAVA em busca de NETHERITE! - Sky Nether - #09 ft. @viniccius13 ​,2020-10-06T16:00:10Z,88419,13164,282
S0ldierBr,Tive que fazer OUTRO TANQUE CRIATIVO! - #279,2020-10-06T01:12:02Z,48082,7543,222
S0ldierBr,ATRAVESSO PAREDES com esse ANEL MÁGICO! - StonksCraft #30,2020-10-05T20:53:52Z,67793,10157,255
S0ldierBr,CRIEI as FARMS mais MALUCAS que já FIZ! - #278,2020-10-04T22:30:01Z,37876,6288,169
S0ldierBr,Fui ESMAGADO pelas PAREDES do LABIRINTO! - StonksCraft #29,2020-10-04T16:00:10Z,64006,10255,212
S0ldierBr,HIT KILL no MOB MAIS FORTE do MINECRAFT (não é AVARITIA)! - #277,2020-10-03T22:30:00Z,49633,7514,83
S0ldierBr,O ENIGMA do TEMPLO MISTERIOSO! - StonksCraft #28,2020-10-03T17:24:43Z,61265,9536,164
S0ldierBr,Farm de MICROCHIP 100% AUTOMÁTICA! - #276,2020-10-03T00:16:07Z,43631,7151,202
S0ldierBr,Agora TODOS os PARTICIPANTES são MEUS INIMIGOS! - StonksCraft #27,2020-10-02T16:00:08Z,97742,14871,409
S0ldierBr,TIROS INFINITOS para minha MELHOR ARMA! - #275,2020-10-02T00:23:35Z,45802,7678,249
S0ldierBr,Em busca da TROCA Automática! - Sky Nether - #08 ft. @viniccius13,2020-10-01T16:00:14Z,84022,12618,204
S0ldierBr,Energia Infinita na PALMA das MÃOS! - #274,2020-10-01T00:05:44Z,45685,7913,226
S0ldierBr,O NAVIO FANTASMA e o BAÚ do TESOURO! - Minecraft 1.16.3 - WestCraft 2 #20,2020-09-30T16:00:14Z,27601,3918,97
S0ldierBr,Farm 100% AUTOMÁTICA dos 2 ITENS MAIS RAROS! - #273,2020-09-30T00:22:03Z,51443,7713,285
S0ldierBr,A TÉCNICA SECRETA do @viniccius13 para pegar WITHER SKULL! - Sky Nether - #07,2020-09-29T16:00:00Z,97030,14042,405
S0ldierBr,Será IMPOSSÍVEL fazer a GAVETA CRIATIVA?! - #272,2020-09-28T23:01:25Z,60098,9104,390
S0ldierBr,Craftei UM RIFLE SNIPER! - StonksCraft #26,2020-09-28T16:00:16Z,126649,16345,340
S0ldierBr,Consegui a PISCINA de MANA INFINITA! - Galacticraft 365 #271,2020-09-27T22:45:31Z,55746,8763,280
S0ldierBr,Fiz uma FARM e uma LOJA em OUTRA DIMENSÃO! - StonksCraft #25,2020-09-27T16:00:02Z,92577,12569,255
S0ldierBr,A Melhor ARMA e ARMADURA de TODOS os MODS! - Galacticraft 365 #270,2020-09-26T22:00:03Z,63403,8836,330
S0ldierBr,Gastei TODO meu DINHEIRO em uma NOVA LOJA! - StonksCraft #24,2020-09-26T16:47:31Z,91998,13161,377
S0ldierBr,ACABEI com o MOD mais DIFÍCIL do MODPACK mais DIFÍCIL! - Galacticraft 365 #269,2020-09-25T23:23:54Z,59839,8987,296
S0ldierBr,MANSÃO do BATMAN 100% CONCLUÍDA! - StonksCraft #23,2020-09-25T17:49:48Z,110273,17143,430
S0ldierBr,Fiz o PRIMEIRO ITEM da GAVETA CRIATIVA! - #268,2020-09-25T00:00:32Z,63828,9000,287
S0ldierBr,A GAIOLA de GHASTS (e alguns trocadilhos)! - Sky Nether - #06,2020-09-24T17:57:20Z,93280,13779,348
S0ldierBr,Farm INFINITA de INFINITY INGOT! - #267,2020-09-23T22:50:29Z,58924,10304,321
S0ldierBr,Melhor MANEIRA de pegar NETHERITE sem CAMA/TNT! - Minecraft 1.16.3 - WestCraft 2 #19,2020-09-23T17:31:27Z,29202,4146,102
S0ldierBr,TANQUE CRIATIVO CONCLUÍDO! - #266,2020-09-22T23:30:01Z,67507,10561,445
S0ldierBr,A missão MAIS DIFÍCIL até AGORA! - Sky Nether - #05,2020-09-22T16:00:21Z,94844,14205,200
S0ldierBr,FINALMENTE TENHO O INGOT INFINITO! - #265,2020-09-21T21:30:01Z,51295,8306,257
S0ldierBr,Atualizei a BATCAVERNA e a Passagem na CACHOEIRA! - StonksCraft #22,2020-09-21T16:00:12Z,116236,16354,524
S0ldierBr,OS 13 INGOTS que vão MUDAR TUDO! - #264,2020-09-20T22:24:49Z,52235,7863,260
